Unnamed: 0,data,gtin,ncm,des_item_norm,unidade,valor_unit_liq,qtd_geral_item,qtd_reg_consolid,volume_financeiro
61631,2024-07-04,7893000005945,2071400,FILE DE PEITO SADIA PACOTE 1KG,UN,24.99,1.0,1,24.99
61656,2024-07-11,7898302290938,2062910,RABADA,KG,35.69,2052.0,1,73235.87999999999
61657,2024-07-11,7898927146450,2101200,TOUCINHO SALG KG KG,KG,34.9,351.0,1,12249.9
61675,2024-07-18,7894904015108,2071400,FILE PEITO SEARA BDJ 1KG 1X1KG,KG,22.49,7.0,4,157.42999999999998
61708,2024-07-26,7898302290365,2013000,CARNE BOVINA COXAO MOLE,KG,33.35,1.43,1,47.6905
61715,2024-07-28,7893000482401,2071400,FILE PEITO FGO SADIA BDJ 1KG,UN,24.99,2.0,2,49.98
61726,2024-07-31,7898945133203,2102000,LEITE INT 1L DAMARE,UND,6.1,6.0,1,36.599999999999994
61770,2024-08-15,7894904197712,2071419,SOBRECOXA SEARA PCT 1KG,UN,14.25,1.0,1,14.25
61801,2024-08-23,7893000482401,2071422,F PEITO SADIA BJ 1KG,Un,22.9,12.0,11,274.79999999999995
61802,2024-08-23,7898416722110,2101900,TOUCINHO SALGADO KG,KG,31.9,184.0,1,5869.599999999999
61878,2024-09-11,7894904197712,2071412,SOBRECOXA SEARA IQF 1KG,UN,12.89,52.0,39,670.28
61880,2024-09-12,7894904197712,2071412,SOBRECOXA FGO SEARA CONG IQF1KG 1X1KG,UN,13.49,1.0,1,13.49
61896,2024-09-14,7894904013180,2071412,SOBRECOXA FR SEARA BDJ 01KG 01X01UN,UN,11.99,16.0,15,191.84
61918,2024-09-18,7898302295933,2061000,MIUDO BOV MOCOTO KG,KG,7.98,15988.0,7,127584.24
61928,2024-09-21,7893000005945,2076000,FILE DE PEITO SADIA PCT 1KG,UN,25.0,1.0,1,25.0
61937,2024-09-24,7894904197712,2071419,SOBRECOXA SEARA PACOTE 1KG,KG,14.74,2.0,2,29.48
61941,2024-09-25,7894904015849,2071422,FILEZINHO SEARA BAND 1KG,UN,24.49,2.0,2,48.98
61990,2024-10-11,7898302287815,2062990,C B MOCOTO KG,KG,9.9,4.83,3,47.817
61999,2024-10-13,7894904769889,2071419,FRANGO PASS PAD SEARA TEMP 1KG,UN,13.98,5.0,5,69.9
62006,2024-10-17,7893000437104,2071432,MOELA SADIA 1KG,Un,12.9,7.0,7,90.3
62019,2024-10-21,7897318507016,2071100,MANTEIGA DAVACA 200G,UN,12.75,3.0,3,38.25
62025,2024-10-23,7893000482401,2071300,FILE PEITO FGO SADIA B,UN,24.99,3.0,3,74.97
62070,2024-11-07,7898251410241,2071411,PEITO IND FRANGO DE OURO KG,KG,13.75,95.27,35,1309.9624999999999
62073,2024-11-07,7898223661046,2071300,COXA E SOBR TEMPE AVIGRO 1KG,UN,12.99,3.0,2,38.97
62114,2024-11-16,7894904015108,2071422,FILE DE PEITO SEARA BANDEIJA 1KG,UN,27.9,1.0,1,27.9
62124,2024-11-18,7894904006458,2101200,BACON,KG,35.0,5.86,21,205.10000000000002
62127,2024-11-19,7894904015108,2071422,FILE DE PEITO FGO SEARA 1KG BANJ,UND1,27.99,1.0,1,27.99
62168,2024-11-28,7895099590777,2102000,ESPINHACO KG,KG,12.0,3617.0,9,43404.0
62178,2024-11-30,7894904197712,2071421,SOBRECOXA SEARA IQF 1KG PROM,UN,12.9,193.0,178,2489.7000000000003
62220,2024-12-10,7893000482401,2071300,FILE DE PEITO SADIA BDJ 1KG,KG,26.99,4.0,4,107.96
62280,2024-12-30,7898297061971,2071300,FRANGO FRESQUINHO RESFRIADO IN NATURA KG,KG,12.0,9.5,3,114.0
62316,2024-05-10,7898251410821,2071400,PE F DE OURO,UN,6.49,1.0,1,6.49
62322,2024-05-12,7898302290969,2062990,PASSARINHA KG,KG,6.99,3212.0,2,22451.88
62330,2024-05-17,7894904015108,2071400,FILE PEITO DE FRANGO CONGELADO SEARA 1KG,UN0001,25.39,2.0,2,50.78
62332,2024-05-17,7898297061971,2071100,FGO GUJ FRESQ PESO KG,KG,6.13,3165.0,1,19401.45
62338,2024-05-19,7898136973984,2071400,COXA SOBRECOXA AVIVAR KG,KG,11.99,7745.0,5,92862.55
62447,2024-06-25,7893000526044,2101200,BACON,KG,28.57,237.0,1,6771.09
62471,2024-07-03,7894904015108,2071400,FILE DE PEITO FRANGO SEARA BD 1KG,UN,23.99,33.0,18,791.67
62488,2024-07-09,7894351165739,2102000,JABA KG,KG,37.01,378.0,1,13989.779999999999
62493,2024-07-10,7898430862311,2062200,FIGADO BOVINO FRIBOI RESERVA KG,KG,15.51,2.4235,3,37.588485000000006
62497,2024-07-11,7891515021368,2101900,COSTELA SUINA SALG PERDIGAO KG,KG,21.19,1132.0,1,23987.08
62503,2024-07-13,7898297060011,2071400,FRANGO INTEIRO,KG,7.99,3.27,1,26.1273
62529,2024-07-23,7893000482401,2071400,FILE DE PEITO CONG SADIA 1KG BDJ,UN,29.99,3.0,3,89.97
62556,2024-07-31,7898136973984,2071400,COXA COM SOBRECOXA DE FRANGO KG,KG,12.0,942.0,1,11304.0
62567,2024-08-04,7894904015108,2071422,FILE PEITO SEARA 1KG,PC,21.9,103.0,85,2255.7
62623,2024-08-22,7893000482401,2071411,FILE DE PEITO SADIA 1KG,UN,29.49,2.0,2,58.98
62646,2024-08-27,7893000482401,2071422,FILE PEITO SADIA,BDJ9,16.9,94.0,27,1588.6
62686,2024-09-09,7894904797905,2071210,FRANGO INTEIRO CG PCT,UN,10.06,1.0,1,10.06
62693,2024-09-13,7894904015108,2071411,FILE DE PEITO FRANGO SEARA BNJ 1K,UN,25.99,2.0,2,51.98
62712,2024-09-17,7894904197712,2071412,SOBRECOXA SEARA IQF,PCT9,11.9,100.0,17,1190.0
62714,2024-09-18,7894904015849,2071424,FILEZINHO FGO SEARA BDJ 1KG CONG,UN,22.99,2.0,2,45.98
62719,2024-09-19,7898040082451,2071422,FILE DE PEITO SUPER FRANGO 1KG,UN,23.9,1.0,1,23.9
62740,2024-09-26,7898251410012,2071210,FRANGO CONGELADO FRANGO DE OURO,KG,11.67,2395.0,1,27949.65
62758,2024-10-01,7898297060202,2071413,COXINHA DA ASA GUJAO BDJ 1KG,UN,17.05,4.0,4,68.2
62796,2024-10-12,7898136970358,2071439,FGO MAURICEA COXAS BJ 1KG UN,Un,15.13,3.0,3,45.39
62823,2024-10-18,7894904015849,2071100,FILEZINHO PEITO CG ALM SEARA 1KG BDJ,BDJ,20.99,20.0,13,419.79999999999995
62825,2024-10-19,7898136973793,2071210,FRANGO CONGELADO MAURICEA KG,KG,11.45,7536.0,3,86287.2
62858,2024-11-01,7894904015108,2071300,FILE DE PEITO SEARA 1KG,UN,24.99,3.0,3,74.97
62871,2024-11-06,7894904197712,2071412,SOBRECOXA SEARA IQF,PCT9,12.9,5.0,1,64.5
62888,2024-11-09,7891527962253,2071210,COXINHA DA ASA,KG,20.0,495.0,1,9900.0
62892,2024-11-11,7894904015108,2071422,FILE PEITO FGO SEARA,BDJ9,21.9,20.0,3,438.0
62893,2024-11-11,7894904015108,2071300,FILE PEITO FGO SEARA BDJ 1KG,UN,27.99,1.0,1,27.99
62914,2024-11-15,7891515023614,2032900,COSTELA SUINA,KG,27.99,822.0,1,23007.78
62919,2024-11-16,7898937117242,2071439,COXA SCOXA AVIVIP BD 1KG,UN,14.99,8.0,8,119.92
62925,2024-11-18,7893000482401,2071422,FILE PEITO SOP FGO CONG BDJ 1KG SADIA,UN,26.0,1.0,1,26.0
62942,2024-11-27,7891164018214,2071422,FILE PEITO FGO CONG AURORA BDJ 1KG,UN,18.9,35.0,35,661.5
62952,2024-11-29,7894904013180,2071412,SOBRECOXA FR SEARA BDJ 01KG 01X01UN,UN,12.49,20.0,13,249.8
62966,2024-12-04,7894904013180,2071419,SOBRECOXA SEARA 1KG,Un,14.65,8.0,7,117.2
62969,2024-12-05,7895099590777,2101200,ESPINHACO SALGADO,KG,10.0,1326.0,4,13260.0
63010,2024-12-17,7898040082451,2071300,FILE DE PEITO 1KG SUPER FRANGO,UN,24.61,1.0,1,24.61
63017,2024-12-18,7891164018221,2071422,FILEZ FGO AURORA,UND9,20.9,31.0,22,647.9
63025,2024-12-21,7898223661015,2071413,COXINHA DA ASA AVIGRO TEMP 1KG,UN,19.39,1.0,1,19.39
63050,2024-05-03,7893000005945,2071400,FIL PTO FG SAD 1KG UN,UN,18.0,15.0,5,270.0
63097,2024-05-17,7894904797905,2071210,FRANGO SEARA CONG INAT KG,KG,8.35,800.0,3,6680.0
63112,2024-05-22,7893000005945,2071400,FILE PEITO ZIP SADIA,PCT9,22.9,3.0,2,68.69999999999999
63173,2024-06-09,7894904769889,2071400,FRANGO PASSAR SEARA TEM IQF 1KG,UN,17.99,2.0,2,35.98
63245,2024-06-27,7898297060622,2071400,COXA E SOBRECOXA DE FRANGO KG,UN,12.29,1128.0,1,13863.119999999999
63262,2024-07-03,7894904013180,2071400,SOBRECOXA SEARA BDJ 1KG,UN,12.98,61.0,61,791.78
63294,2024-07-11,7898136973953,2071400,PEITO DE FRANGO,KG,16.95,2855.0,2,48392.25
63323,2024-07-21,7893000482401,2071400,FILE DE PEITO FRANGO SADIA 1K,UN,26.99,2.0,2,53.98
63324,2024-07-22,7893000482401,2071400,FILE PEITO FGO SADIA BDJ 1KG,UN,21.9,26.0,26,569.4
63351,2024-07-30,7894904015108,2071400,FILE PEITO FGO SEARA,UN,23.06,1.0,1,23.06
63355,2024-08-01,7898302290242,2011000,PATINHO 1KG,KG,32.0,10.76,10,344.32
63358,2024-08-01,7894904197712,2071300,SOBRECOXA SEARA 1KG,UN,14.5,3.0,2,43.5
63387,2024-08-09,7893000005945,2071422,FILE PEITO ZIP SADIA,PCT9,23.9,3.0,2,71.69999999999999
63424,2024-08-19,7894904015849,2071422,FILEZINHO DE FRANGO SEARA EM BANDEIJA 1K,UN,25.79,3.0,1,77.37
63447,2024-08-26,7893000024007,2071300,CALABRESA DE FRANGO KG,KG,11.99,1092.0,2,13093.08
63449,2024-08-26,7894904015108,2071422,FILE PEITO FRANGO SEARA 1KG BDJ,UN,20.1,2.0,2,40.2
63469,2024-08-31,7893000526044,2101200,BACON KG,KG,32.65,226.0,1,7378.9
63479,2024-09-02,7894904015108,2071422,FILE PEITO FGO SEARA,BDJ9,20.9,74.0,21,1546.6
63487,2024-09-04,7898297061971,2071100,FRANGO RESFRIADO KG,KG,12.0,10526.0,4,126312.0
63524,2024-09-16,7898297060110,2071412,COXA E SOBRECOXAS,KG,10.65,1602.0,1,17061.3
63611,2024-10-11,7894904015108,2071300,FILE DE PEITO SEARA FGO BDJ 1KG,UN0001,19.99,49.0,39,979.5099999999999
63662,2024-10-25,7893000005945,2071100,FILE PEITO SADIA 1KG,UN,26.5,1.0,1,26.5
63670,2024-10-28,7898302290365,2013000,CORTE BOV CARNE DO SOL DE 1 KG,KG,41.79,347.0,1,14501.13
63677,2024-10-29,7891164018214,2071422,FILE PEITO AURORA,UND9,20.9,33.0,6,689.6999999999999
63691,2024-11-01,7893000005945,2071422,FILE PEITO FGO SADIA ZIP 1KG PROM,UN,20.99,169.0,81,3547.31
63703,2024-11-04,7894904015108,2071411,FILE PEITO SEARA BJ,UN,26.49,11.0,11,291.39
63729,2024-11-09,7894904015849,2071422,FILEZINHO FGO SEARA,BDJ9,19.9,356.0,174,7084.4
63822,2024-12-05,7898297060202,2071419,COXINHA DAS ASAS GUJAO BDJ 1KG,UN,18.95,7.0,7,132.65
63831,2024-12-07,7894904197712,2071300,SOBRECOX FGO SEARA 1KG,UN,13.99,1.0,1,13.99
63837,2024-12-08,7898040082451,2071419,FILE PEITO FGO SUPER FRANGO BDJ 1KG,UN,21.49,11.0,6,236.39
63858,2024-12-14,7894904015849,2071422,PR DS MF FILEZINHO PEITO DE FRANGO SEARA 1KG BDJ,UN,23.49,1.0,1,23.49
63874,2024-12-18,7898297060622,2071300,COXA E SOBRECOXA DE FRANGO GUJAO PCT 5KG 1091,Kg,15.5,1358.0,1,21049.0
63884,2024-12-22,7894904015108,2071422,FILE PEITO FGO SEARA,BDJ9,20.9,28.0,8,585.1999999999999
63888,2024-12-23,7898223661015,2071412,COXINHA DA ASA TEMPERADA,KG,21.9,4.6415,3,101.64884999999998
63901,2024-12-27,7893000482401,2071412,FILE PEITO FGO SADIA BDJ 1KG,UN,27.89,3.0,1,83.67
64020,2024-06-02,7894904015849,2071400,FILEZINHO FGO SEARA,BDJ9,19.9,75.0,21,1492.5
64029,2024-06-06,7891515021368,2101900,COSTELA SALGADA KG,KG,21.99,342.0,1,7520.579999999999
64058,2024-06-14,7898937117242,2071400,COXA COM SOBRECOXA AVIVIP BDJ 1KG,KG,15.99,1.0,1,15.99
64097,2024-06-26,7894904015108,2071400,FILE PEITO FRANGO SEARA BDJ 1KG CONG,UN,24.59,23.0,16,565.57
64112,2024-07-04,7898136970341,2071400,FILE PEITO MAURICEA KG,KG,23.9,5.0,1,119.5
64139,2024-07-09,7898251410012,2071100,FRANGO,KG,10.21,2778.0,1,28363.38
64182,2024-07-24,7893000482401,2071400,FILE PEITO DE FRANGO SADIA BDJ KG,UN,25.99,2.0,2,51.98
64228,2024-08-07,7896581354150,2071300,FRIOS CORTES COXA IQF PIF PAF 1KG,UN,14.6,8.0,8,116.8
64288,2024-08-25,7898223660834,2071300,PEITO FRANGO GUJAO ENVELOPADO KG,KG,15.05,1086.0,1,16344.300000000001
64293,2024-08-27,7898302290945,2062990,RIM BOVINO CONGELADO FRIBOI,KG,7.99,2.5,2,19.975
64317,2024-09-05,7891164018221,2071422,FILEZ PEI FGO AURORA BD1KG PROM,UN,19.35,96.0,83,1857.6000000000001
64336,2024-09-09,7898304251142,2071412,COXA SOBREC FGO KG KG,KG,7.37,395.0,1,2911.15
64339,2024-09-10,7891164018214,2071422,FILE DE PEITO AURORA BDJ 1KG,UN,23.49,6.0,5,140.94
64342,2024-09-11,7893000482401,2071300,F PEITO SADIA BNJ 1KG,Un,24.9,5.0,5,124.5
64364,2024-09-19,7894904015849,2071422,FILEZ PEITO FGO SEARA 1KG PROM,UN,21.46,28.0,24,600.88
64371,2024-09-21,7894904015849,2071411,FILEZINHO DE PEITO SEARA BDJ 1KG,UN,22.99,4.0,4,91.96
64372,2024-09-22,7894904197712,2071300,SOBRECOXA IQF ALM SE,UN,14.5,1.0,1,14.5
64538,2024-11-13,7894904015108,2071422,FILE PEITO SEARA BDJ 1KG,KG,26.99,1.0,1,26.99
64563,2024-11-21,7898659020165,2101900,TOUCINHO SALGADO,KG,33.01,442.0,2,14590.419999999998
64565,2024-11-22,7894904769889,2071419,FRANGO PASSARINHO TEMP IQF,UN,16.01,1.0,1,16.01
64592,2024-11-30,7893000526044,2101900,BACON DEFUM KG KG,KG,34.85,1406.0,6,48999.1
64595,2024-11-30,7894904197712,2071421,SOBRECOXA SEARA IQF 1KG PROM,UN,12.2,189.0,135,2305.7999999999997
64615,2024-12-06,7894904013180,2072400,SOBRECOXA BD SEARA 1KG,UN,14.99,1.0,1,14.99
64644,2024-12-14,7893000437104,2071100,MOELA SADIA FRANGO CONG 1KG,UN,16.98,1.0,1,16.98
64661,2024-12-17,7898924411018,2071220,FRANGO AVIGRAN CON,KG,9.99,24595.0,8,245704.05000000002
64699,2024-12-27,7894904015108,2071422,FILE DE FRANGO SEARA BDJA 1KG,UN,25.0,7.0,2,175.0
64700,2024-12-28,7894904015108,2071300,F PEITO SEARA BNJ 1KG,Un,26.9,1.0,1,26.9
64714,2024-05-04,7893000005945,2071400,FIL PTO FG SAD 1KG UN,UN,21.39,3.0,1,64.17
64733,2024-05-10,7898297061971,2071100,FRANGO FRESQUINHO GUJAO,KG,11.49,12177.0,2,139913.73
64792,2024-05-29,7898297060202,2071400,COXINHA DA ASA GUJAO BDJ 1KG,UN,19.49,5.0,5,97.44999999999999
64807,2024-06-03,7891515767600,2031900,BACON KG,KG,22.41,0.3401,1,7.621641
64826,2024-06-09,7898040082451,2071400,FILE PEITO FGO SUPER FRANGO BDJ 1KG,UN,19.99,94.0,94,1879.06
64833,2024-06-12,7894904013180,2071400,SOBRECOXA FDO SEARA,BDJ9,12.9,1.0,1,12.9
64851,2024-06-16,7894904013180,2071400,SOBRECOXA CG BDJ SEARA 1KG,UN0001,13.99,1.0,1,13.99
64861,2024-06-19,7893000005945,2071400,FILE PEITO CONG FRANGO SADIA 1KG,UN,31.89,1.0,1,31.89
64863,2024-06-20,7893000482401,2071400,FILE PEITO 1KG SADIA,PC,23.49,1.0,1,23.49
64880,2024-06-29,7898302290303,2013000,CONTRA FILE BIFE,KG,38.98,1.0441,1,40.699017999999995
64884,2024-07-02,7894904197712,2071400,SOBRECOXA SEARA IQF,PCT9,10.9,38.0,16,414.2
64917,2024-07-12,7891164018214,2071400,CORTES DE FRANGO FILE PEITO AURORA 1X1KG,unid,23.25,1.0,1,23.25
64921,2024-07-13,7893000005945,2071400,FILE PEITO FGO SADIA ZIP 1KG PROM,UN,22.9,6.0,6,137.39999999999998
64924,2024-07-14,7898297061971,2071100,FRANGO ABATIDO,KG,9.99,20.55,7,205.2945
65059,2024-08-23,7894904015108,2071422,FILE PEITO SEARA BD 1KG PROM,UN,22.59,53.0,49,1197.27
65079,2024-08-30,7893000482401,2071422,FILE PEITO SADIA,BDJ9,19.75,188.0,82,3713.0
65082,2024-08-31,7893000482401,2071300,FILE PEITO SADIA BDJ 1KG,UN0001,24.99,5.0,5,124.94999999999999
65113,2024-09-07,7891515767600,2101200,BACON DEF PERDIGAO PVAR KG,KG,31.84,152.0,1,4839.68
65128,2024-09-12,7893000005945,2071419,FILE DE PEITO SADIA FGO CONG S OP S F PC,UN,26.25,2.0,2,52.5
65146,2024-09-15,7894351165739,2102000,CARNE DE CHARQUE,KG,45.0,0.32,2,14.4
65174,2024-09-24,7894904015108,2071422,FILE PEITO SEARA BD 1KG,UN,21.95,2.0,2,43.9
65230,2024-10-11,7898297060011,2071210,FRANGO CONGELADO GUJAO KG,CX,177.58,1.0,1,177.58
65231,2024-10-11,7898297061971,2071100,FRANGO FRESQUINHO RESFRIADO IN NATURA VAL DESC 25 87,KG,9.96,17.0,1,169.32000000000002
65232,2024-10-11,7894904015108,2071411,FILE DE PEITO CONG BANDEJA SEARA 1KG,UN,24.19,13.0,13,314.47
65282,2024-10-30,7898136973953,2071411,PTO FGO MAURICEIA KG,KG,13.99,8945.0,3,125140.55
65309,2024-11-05,7894904197712,2071423,SOBRECOXA FGO SEARA PCT 1KG,UN,15.99,2.0,2,31.98
65313,2024-11-07,7893000482401,2071422,FILE DE PEITO CONG BDJ 1KG,UN,23.9,6.0,2,143.39999999999998
65321,2024-11-08,7893000005945,2071300,FILE SADIA PEITO FRANGO S OP 1KG PCT,UN,27.9,1.0,1,27.9
65322,2024-11-08,7898136970341,2071422,FILE PEITO MAURICEIA,UND9,19.9,130.0,58,2587.0
65335,2024-11-11,7898251410821,2071300,PE DE FRANGO CG PCT,KG,6.11,13.0,4,79.43
65387,2024-11-27,7891164018214,2071422,FILE PEITO AURORA,UND9,21.9,7.0,2,153.29999999999998
65422,2024-12-05,7894904097302,2101200,BACON SEARA,KG1,38.0,434.0,1,16492.0
65431,2024-12-08,7893000005945,2071422,FILE PEITO FRANGO SADIA SACO 1KG 1,UN,27.35,2.0,2,54.7
65464,2024-12-16,7893000482401,2071422,FILE DE PEITO SADIA BD 1K,UN0001,28.99,1.0,1,28.99
65470,2024-12-18,7894904015108,2071412,FILE PEITO SEARA BDJ 1,UN,25.99,16.0,16,415.84
65488,2024-12-24,7894904015108,2071422,FILE PEITO SEARA 1KG,PC,21.9,180.0,51,3941.9999999999995
65491,2024-12-24,7894904769889,2071300,FRANGO PASSARINHA SEARA 1KG TEMP,UN,14.45,9.0,9,130.04999999999998
65510,2024-12-30,7893000482401,2071413,FILE DE PEITO BANDJ SADIA,UN,27.55,3.0,3,82.65
65518,2024-05-03,7894904015108,2071400,BJ FILE PEITO CONG SEARA 1KG,UN,20.99,11.0,8,230.89
65540,2024-05-09,7898302290938,2062910,RABADA FRESCA T KG,KG,39.89,1696.0,1,67653.44
65565,2024-05-18,7893000482401,2071400,FILE PEITO FRANGO SADIA BDJ 1KG,UN,27.19,2.0,2,54.38
65608,2024-06-04,7891515539122,2032900,COST SUINA SAD KG KG,KG,22.96,1536.0,2,35266.56
65651,2024-06-17,7894904015849,2071400,FILEZINHO FGO SEARA BDJ 1KG SASSAMI,UN,26.3,2.0,2,52.6
65659,2024-06-21,7899567234286,2013000,CARNE ACEM SALGADA KG,KG,25.9,35368.0,27,916031.2
65707,2024-07-07,7894904015108,2071400,FILE PEITO SEARA 1KG,PC,21.5,147.0,53,3160.5
65718,2024-07-10,7898223660803,2071100,COXA SOBRE COXA,KG,12.95,5.65,1,73.1675
65731,2024-07-13,7893000482401,2071400,FILE PEITO FGO SADIA BD 1KG PROM,UN,21.9,69.0,60,1511.1
65741,2024-07-17,7894904015108,2071400,FILE PEITO FGO SEARA BDJ 1KG,KG,24.99,11.0,8,274.89
65756,2024-07-20,7898297060202,2071400,COXINHA ASA,KG,24.0,408.0,1,9792.0
65788,2024-07-29,7893000482401,2071400,FILE PEITO FGO SADIA BDJ 1KG,UN,27.99,4.0,4,111.96
65833,2024-08-12,7893000482401,2071422,FILE PEITO FGO SADIA BDJ 1KG,UN,22.99,5.0,4,114.94999999999999
65853,2024-08-18,7894904097302,2101200,BACON SEARA,KG,35.0,248.0,1,8680.0
65860,2024-08-20,7894904015108,2071411,FILE PEITO FGO SEARA BJ 1KG,BD,22.9,23.0,23,526.6999999999999
65869,2024-08-23,7898302292529,2013000,BANANINHA PREMIUM,KG,37.99,6476.0,7,246023.24000000002
65947,2024-09-16,7893000005945,2071422,FILE DE PEITO SADIA IQF 1KG,UN,27.49,1.0,1,27.49
65950,2024-09-17,7898297060202,2071210,COXINHA ASA,KG,24.0,668.0,1,16032.0
65969,2024-09-22,7891515919313,2102000,LINGUICA APIMENTADA PERDIGAO 1KG,UN,31.49,1.0,1,31.49
65990,2024-09-27,7893000482401,2071300,FILE DE PEITO FRANGO,UN,25.0,1.0,1,25.0
66016,2024-10-05,7894904015108,2071300,FILE PEITO MET CG BDJ SEARA,KG,26.0,13.0,1,338.0
66021,2024-10-07,7898302292529,2013000,BANANINHA PREMIUM,KG,35.87,576.0,1,20661.12
66040,2024-10-11,7893000005945,2071422,FILE PEITO SADIA ZIP 1KG,UN,24.99,17.0,16,424.83
66063,2024-10-18,7894904013180,2071419,SOBRECOXA FGO SEARA BDJ 1KG,UN,15.99,2.0,2,31.98
66064,2024-10-18,7893000018761,2032900,BISTECA SUINA,KG,24.99,857.0,1,21416.43
66076,2024-10-21,7898136973793,2071300,FRANGO INTEIRO CONG MAURICEA,KG,10.0,7.6,1,76.0
66082,2024-10-25,7898297061971,2071100,FRANGO GUJAO FRESQUINHO RESF,KG,10.99,48.8095,16,536.416405
66095,2024-10-27,7898297060127,2071411,PEITO DE FRANGO COMUM,KG,15.95,26.15,15,417.0925
66115,2024-11-01,7898297061971,2071419,FRANGO GUJAO KG FRESQUINHO,KG,8.98,2367.0,1,21255.66
66125,2024-11-05,7891164018221,2071419,SASSAMI AURORA BJ 1K,Bd,20.49,17.0,13,348.33
66171,2024-11-20,7894904015849,2071411,FILEZINHO DE PEITO SEARA BJ 1KG,UN,22.99,10.0,10,229.89999999999998
66254,2024-12-12,7894904097302,2101200,BACON PALETA SEARA,KG,36.71,0.24,1,8.8104
66265,2024-12-13,7894904015108,2071422,FILE PEITO MET CG BDJ SEARA 1 KG 5,KG,26.33,1321.0,4,34781.93
66293,2024-12-24,7893000005945,2071422,FIL PTO FG SAD 1KG UN,UN,24.99,8.0,7,199.92
66312,2024-12-28,7898136970341,2071422,FILE PEITO MAURICEIA,UND9,21.5,15.0,14,322.5
66343,2024-05-11,7894904769889,2071400,FRANGO PASSAR DE PADARIA PETISCO SEARA 1KG,UN,17.89,1.0,1,17.89
66352,2024-05-13,7894904015108,2071400,FILE PEITO FR SEARA CONG BDJ 01KG 01X1KG,UN,23.9,5.0,5,119.5
66390,2024-05-26,7898297061971,2071100,FRANGO INTEIRO GUJAO FRESQUINHO KG 1084,Kg,9.92,26566.0,12,263534.72
66438,2024-06-10,7894904015108,2071400,FILE PEITO FGO SEARA BDJ 1KG,KG,23.49,23.0,18,540.27
66480,2024-06-20,7894904004171,2032900,FILE MIGNON SEARA KG,KG,15.76,1396.0,1,22000.96
66513,2024-06-28,7894904015849,2071400,FILEZ SEARA 1KG UN,UN,20.99,13.0,11,272.87
66564,2024-07-17,7898297060127,2071400,PEITO DE FRANGO C OSSO,KG,14.03,6.47,1,90.77409999999999
66571,2024-07-19,7893000482401,2071400,FILE PEITO FGO SADIA BD 1KG PROM,UN,20.8,138.0,116,2870.4
66622,2024-08-07,7894904015108,2071412,FILE PEITO FGO SEARA BDJ 1KG,UN,24.99,13.0,12,324.87
66647,2024-08-15,7894904253883,2071100,GALINHA DURA CONGELADA KG,KG,9.99,1.0,1,9.99
66650,2024-08-16,7894904197712,2071412,SOBRECOXA SEARA CONG IQF ALM SE 01KG 01X01KG,UN,15.49,2.0,1,30.98
66666,2024-08-19,7898136970341,2071411,PEITO FRG FILE P 1KG,UN,24.01,1.0,1,24.01
66709,2024-09-07,7893000482401,2071422,FILE DE PEITO FRANGO SADIA BD 1KG,UN,22.99,3.0,3,68.97
66737,2024-09-15,7898136970341,2071100,FILE DE PEITO CONGELADO MAURICEA 1KG,UN,23.88,2.0,2,47.76
66746,2024-09-18,7898297060202,2071413,COXINHA DA ASA GUJAO BDJ 1KG,UN,14.99,1.0,1,14.99
66758,2024-09-21,7894904197712,2071419,SOBRECOXA FGO SEARA IQF 1KG,UN,14.99,7.0,7,104.93
66836,2024-10-17,7894904769889,2071300,FRANGO A PASS SEARA TEMP IQF 1KG,UN,11.46,12.0,12,137.52
66841,2024-10-19,7891515021368,2101900,RTS013 RETALHO COST SUI SALG PERD CX 13K,CX,247.0,1.0,1,247.0
66865,2024-10-28,7894904015108,2071411,FILE DE PEITO BD SEARA 1KG,UN,25.99,16.0,12,415.84
66883,2024-11-01,7893000005945,2071300,FILE PEITO SADIA ZIP 1KG,UN,22.99,4.0,4,91.96
66888,2024-11-02,7893000437104,2071412,MOELA FGO SADIA 1KG,UN,15.99,1.0,1,15.99
66923,2024-11-12,7893000482401,2071422,FILE PEITO FGO SADIA BJ 1KG,UN,23.9,3.0,1,71.69999999999999
66924,2024-11-13,7894904015849,2071422,FILEZINHO FGO SEARA,BDJ9,21.9,3.0,2,65.69999999999999
66933,2024-11-15,7893000482401,2071422,F PEITO SADIA BJ 1KG,Un,22.9,8.0,8,183.2
66939,2024-11-18,7894904015108,2071422,FILE DE PEITO S OSSO SEARA 1KG BD,UN,26.7,1.0,1,26.7
67025,2024-12-09,7898297060127,2071300,PEITO FRANGO GUJAO KG 1,KG,15.19,0.47,1,7.1392999999999995
67071,2024-12-21,7898223660803,2071412,COXA E SOBRECOXA AVIGRO C OSSO CONG ENVEL INDIV 1KG,KG,14.76,1041.0,1,15365.16
67079,2024-12-24,7898302292130,2013000,FRIBOI CARNE ACEM KG,KG,32.0,3.0,1,96.0
67097,2024-05-04,7898136973984,2071400,COXA C SOBRECOXA CONG INDIVIDUAL MAURICEA,KG,8.98,1406.0,1,12625.880000000001
67132,2024-05-15,7898136970358,2071400,BAND COXA DE FRANGO CG MAURICEA,KG,12.4,1.0,1,12.4
67134,2024-05-15,7893000482401,2071400,F PEITO SADIA BJ 1KG,Un,19.81,9.0,2,178.29
67142,2024-05-19,7893000005945,2071400,FILE PEITO FRANGO SADIA 1KG,UN,22.99,17.0,14,390.83
